"b'""literal"""	"""predicate_id"""	"""object_id"""	"""mapping_justification"""	"""mapping_provider"""	"""author_label"""	"""mapping_date"""
"""Melilotus officinalis"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://purl.obolibrary.org/obo/NCBITaxon_47083"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ebi.ac.uk/metabolights"""	"""Jiakang Chang"""	2018-09-28T12:00:00
"""Spheciospongia vesparium"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://purl.obolibrary.org/obo/NCBITaxon_295237"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ebi.ac.uk/metabolights"""	"""Jiakang Chang"""	2018-09-28T12:00:00
"""matrix"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.ebi.ac.uk/efo/EFO_0008466"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ebi.ac.uk/metabolights"""	"""Zoe May Pendlington"""	2018-10-01T12:00:00
"""Wine"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://purl.obolibrary.org/obo/NCIT_C66822"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ebi.ac.uk/metabolights"""	"""Jiakang Chang"""	2018-09-28T12:00:00
"""Ctenopharyngodon idella"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://purl.obolibrary.org/obo/NCBITaxon_7959"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ebi.ac.uk/metabolights"""	"""Jiakang Chang"""	2018-09-28T12:00:00
"""hypocotyl"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://purl.obolibrary.org/obo/PO_0020100"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ebi.ac.uk/metabolights"""	"""Zoe May Pendlington"""	2018-10-01T12:00:00
"""Candida parapsilosis"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://purl.obolibrary.org/obo/NCBITaxon_5480"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ebi.ac.uk/metabolights"""	"""Zoe May Pendlington"""	2018-10-01T12:00:00
"""Bupleurum aureum"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://purl.obolibrary.org/obo/NCBITaxon_428561"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ebi.ac.uk/metabolights"""	"""Jiakang Chang"""	2018-09-28T12:00:00
"""exocarp"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://purl.obolibrary.org/obo/NCIT_C79633"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ebi.ac.uk/metabolights"""	"""Jiakang Chang"""	2018-09-28T12:00:00
"""Daphnia magna"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://purl.obolibrary.org/obo/NCBITaxon_35525"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ebi.ac.uk/metabolights"""	"""Zoe May Pendlington"""	2018-10-01T12:00:00
"""Exudate"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://purl.obolibrary.org/obo/UBERON_0007780"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ebi.ac.uk/metabolights"""	"""Jiakang Chang"""	2018-09-28T12:00:00
"""Tissue"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://purl.obolibrary.org/obo/UBERON_0000479"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ebi.ac.uk/metabolights"""	"""Jiakang Chang"""	2018-09-28T12:00:00
"""Inga marginata"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://purl.obolibrary.org/obo/NCBITaxon_468147"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ebi.ac.uk/metabolights"""	"""Jiakang Chang"""	2018-09-28T12:00:00
"""Sus scrofa"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://purl.obolibrary.org/obo/NCBITaxon_9823"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ebi.ac.uk/metabolights"""	"""Zoe May Pendlington"""	2018-10-01T12:00:00
"""root"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.ebi.ac.uk/efo/EFO_0000989"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ebi.ac.uk/metabolights"""	"""Zoe May Pendlington"""	2018-10-01T12:00:00
"""MCF-7 cell"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.ebi.ac.uk/efo/EFO_0001203"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ebi.ac.uk/metabolights"""	"""Zoe May Pendlington"""	2018-10-01T12:00:00
"""Hedysarum neglectum"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://purl.obolibrary.org/obo/NCBITaxon_1641291"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ebi.ac.uk/metabolights"""	"""Jiakang Chang"""	2018-09-28T12:00:00
"""Chloroflexus"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://purl.obolibrary.org/obo/NCBITaxon_1107"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ebi.ac.uk/metabolights"""	"""Jiakang Chang"""	2018-09-28T12:00:00
"""Pocillopora meandrina"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://purl.obolibrary.org/obo/NCBITaxon_46732"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ebi.ac.uk/metabolights"""	"""Jiakang Chang"""	2018-09-28T12:00:00
"""epithelial cell"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://purl.obolibrary.org/obo/CL_0000066"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ebi.ac.uk/metabolights"""	"""Zoe May Pendlington"""	2018-10-01T12:00:00
"""Plasmodium falciparum"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://purl.obolibrary.org/obo/NCBITaxon_5833"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ebi.ac.uk/metabolights"""	"""Zoe May Pendlington"""	2018-10-01T12:00:00
"""spermatophore/nuptial gift"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://purl.obolibrary.org/obo/CEPH_0000237"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ebi.ac.uk/metabolights"""	"""Jiakang Chang"""	2018-09-28T12:00:00
"""Aralia elata"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://purl.obolibrary.org/obo/NCBITaxon_82095"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ebi.ac.uk/metabolights"""	"""Jiakang Chang"""	2018-09-28T12:00:00
"""midgut"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://purl.obolibrary.org/obo/UBERON_0001045"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ebi.ac.uk/metabolights"""	"""Zoe May Pendlington"""	2018-10-01T12:00:00
"""glucose"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://purl.obolibrary.org/obo/CHEBI_17234"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ebi.ac.uk/metabolights"""	"""Zoe May Pendlington"""	2018-10-01T12:00:00
"""Zea mays"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://purl.obolibrary.org/obo/NCBITaxon_4577"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ebi.ac.uk/metabolights"""	"""Zoe May Pendlington"""	2018-10-01T12:00:00
"""whole cell"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://purl.obolibrary.org/obo/GO_0005623"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ebi.ac.uk/metabolights"""	"""Zoe May Pendlington"""	2018-10-01T12:00:00
"""unclassified Cyanobacteria"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://purl.obolibrary.org/obo/NCBITaxon_34079"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ebi.ac.uk/metabolights"""	"""Jiakang Chang"""	2018-09-28T12:00:00
"""Populus tremuloides"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://purl.obolibrary.org/obo/NCBITaxon_3693"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ebi.ac.uk/metabolights"""	"""Zoe May Pendlington"""	2018-10-01T12:00:00
"""Dicentrarchus labrax"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://purl.obolibrary.org/obo/NCBITaxon_13489"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ebi.ac.uk/metabolights"""	"""Zoe May Pendlington"""	2018-10-01T12:00:00
"""Candida albicans"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://purl.obolibrary.org/obo/NCBITaxon_5476"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ebi.ac.uk/metabolights"""	"""Zoe May Pendlington"""	2018-10-01T12:00:00
"""Seminavis robusta 85B"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://purl.obolibrary.org/obo/NCBITaxon_568900"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ebi.ac.uk/metabolights"""	"""Jiakang Chang"""	2018-09-28T12:00:00
"""C2C12 cell"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.ebi.ac.uk/efo/EFO_0001098"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ebi.ac.uk/metabolights"""	"""Zoe May Pendlington"""	2018-10-01T12:00:00
"""Oryza sativa"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://purl.obolibrary.org/obo/NCBITaxon_4530"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ebi.ac.uk/metabolights"""	"""Zoe May Pendlington"""	2018-10-01T12:00:00
"""Chemical"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://purl.obolibrary.org/obo/CHEBI_24431"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ebi.ac.uk/metabolights"""	"""Zoe May Pendlington"""	2018-10-01T12:00:00
"""Burkholderia thailandensis"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://purl.obolibrary.org/obo/NCBITaxon_57975"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ebi.ac.uk/metabolights"""	"""Zoe May Pendlington"""	2018-10-01T12:00:00
"""Pseudomonas putida"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://purl.obolibrary.org/obo/NCBITaxon_303"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ebi.ac.uk/metabolights"""	"""Zoe May Pendlington"""	2018-10-01T12:00:00
"""Salvia officinalis"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://purl.obolibrary.org/obo/NCBITaxon_38868"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ebi.ac.uk/metabolights"""	"""Jiakang Chang"""	2018-09-28T12:00:00
"""Inga auristellae"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://purl.obolibrary.org/obo/NCBITaxon_486050"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ebi.ac.uk/metabolights"""	"""Jiakang Chang"""	2018-09-28T12:00:00
"""Pseudomonas syringae"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://purl.obolibrary.org/obo/NCBITaxon_317"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ebi.ac.uk/metabolights"""	"""Jiakang Chang"""	2018-09-28T12:00:00
"""Pinus sylvestris"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://purl.obolibrary.org/obo/NCBITaxon_3349"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ebi.ac.uk/metabolights"""	"""Zoe May Pendlington"""	2018-10-01T12:00:00
"""Populus tremula"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://purl.obolibrary.org/obo/NCBITaxon_113636"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ebi.ac.uk/metabolights"""	"""Zoe May Pendlington"""	2018-10-01T12:00:00
"""HCC-1937 cell"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.ebi.ac.uk/efo/EFO_0001174"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ebi.ac.uk/metabolights"""	"""Zoe May Pendlington"""	2018-10-01T12:00:00
"""berry"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://purl.obolibrary.org/obo/PO_0009001"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ebi.ac.uk/metabolights"""	"""Zoe May Pendlington"""	2018-10-01T12:00:00
"""cell media"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.ebi.ac.uk/efo/EFO_0000579"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ebi.ac.uk/metabolights"""	"""Zoe May Pendlington"""	2018-10-01T12:00:00
"""RAW-264.7 cell"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://purl.obolibrary.org/obo/BTO_0003292"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ebi.ac.uk/metabolights"""	"""Jiakang Chang"""	2018-09-28T12:00:00
"""liver cancer cell"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://purl.obolibrary.org/obo/BTO_0000594"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ebi.ac.uk/metabolights"""	"""Jiakang Chang"""	2018-09-28T12:00:00
"""Seminavis robusta 85B noSex"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://purl.obolibrary.org/obo/NCBITaxon_568900"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ebi.ac.uk/metabolights"""	"""Jiakang Chang"""	2018-09-28T12:00:00
"""heart ventricle"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://purl.obolibrary.org/obo/UBERON_0002082"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ebi.ac.uk/metabolights"""	"""Zoe May Pendlington"""	2018-10-01T12:00:00
"""esophagus"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://purl.obolibrary.org/obo/UBERON_0001043"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ebi.ac.uk/metabolights"""	"""Zoe May Pendlington"""	2018-10-01T12:00:00
"""Momordica charantia"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://purl.obolibrary.org/obo/NCBITaxon_3673"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ebi.ac.uk/metabolights"""	"""Jiakang Chang"""	2018-09-28T12:00:00
"""HCT-116 cell"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.ebi.ac.uk/efo/EFO_0002824"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ebi.ac.uk/metabolights"""	"""Zoe May Pendlington"""	2018-10-01T12:00:00
"""Eisenia fetida"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://purl.obolibrary.org/obo/NCBITaxon_6396"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ebi.ac.uk/metabolights"""	"""Zoe May Pendlington"""	2018-10-01T12:00:00
"""Plagiomnium undulatum"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://purl.obolibrary.org/obo/NCBITaxon_95766"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ebi.ac.uk/metabolights"""	"""Jiakang Chang"""	2018-09-28T12:00:00
"""Astragalus mongholicus"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://purl.obolibrary.org/obo/NCBITaxon_119829"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ebi.ac.uk/metabolights"""	"""Jiakang Chang"""	2018-09-28T12:00:00
"""stem internode"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://purl.obolibrary.org/obo/PO_0020142"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ebi.ac.uk/metabolights"""	"""Zoe May Pendlington"""	2018-10-01T12:00:00
"""Rattus norvegicus"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://purl.obolibrary.org/obo/NCBITaxon_10116"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ebi.ac.uk/metabolights"""	"""Zoe May Pendlington"""	2018-10-01T12:00:00
"""Fissidens taxifolius"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://purl.obolibrary.org/obo/NCBITaxon_52983"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ebi.ac.uk/metabolights"""	"""Jiakang Chang"""	2018-09-28T12:00:00
"""A2780 cell"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.ebi.ac.uk/efo/EFO_0006362"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ebi.ac.uk/metabolights"""	"""Zoe May Pendlington"""	2018-10-01T12:00:00
"""ARPE-19 cell"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.ebi.ac.uk/efo/EFO_0006271"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ebi.ac.uk/metabolights"""	"""Zoe May Pendlington"""	2018-10-01T12:00:00
"""Fraxinus excelsior"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://purl.obolibrary.org/obo/NCBITaxon_38873"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ebi.ac.uk/metabolights"""	"""Jiakang Chang"""	2018-09-28T12:00:00
"""Solanum habrochaites"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://purl.obolibrary.org/obo/NCBITaxon_62890"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ebi.ac.uk/metabolights"""	"""Jiakang Chang"""	2018-09-28T12:00:00
"""Homo sapiens"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://purl.obolibrary.org/obo/NCBITaxon_9606"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ebi.ac.uk/metabolights"""	"""Zoe May Pendlington"""	2018-10-01T12:00:00
"""Populus deltoides"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://purl.obolibrary.org/obo/NCBITaxon_3696"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ebi.ac.uk/metabolights"""	"""Zoe May Pendlington"""	2018-10-01T12:00:00
"""Rhopalosiphum padi"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://purl.obolibrary.org/obo/NCBITaxon_40932"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ebi.ac.uk/metabolights"""	"""Jiakang Chang"""	2018-09-28T12:00:00
"""Artificial sputum medium"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://purl.obolibrary.org/obo/NCIT_C85504"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ebi.ac.uk/metabolights"""	"""Jiakang Chang"""	2018-09-28T12:00:00
"""Frangula alnus"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://purl.obolibrary.org/obo/NCBITaxon_106677"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ebi.ac.uk/metabolights"""	"""Jiakang Chang"""	2018-09-28T12:00:00
"""Staphylococcus aureus"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://purl.obolibrary.org/obo/NCBITaxon_1280"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ebi.ac.uk/metabolights"""	"""Zoe May Pendlington"""	2018-10-01T12:00:00
"""hemolymph"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://purl.obolibrary.org/obo/BTO_0000572"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ebi.ac.uk/metabolights"""	"""Jiakang Chang"""	2018-09-28T12:00:00
"""hepatoma cell"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://purl.obolibrary.org/obo/BTO_0000608"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ebi.ac.uk/metabolights"""	"""Zoe May Pendlington"""	2018-10-01T12:00:00
"""Plasmodium coatneyi"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://purl.obolibrary.org/obo/NCBITaxon_208452"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ebi.ac.uk/metabolights"""	"""Jiakang Chang"""	2018-09-28T12:00:00
"""Oryctolagus cuniculus"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://purl.obolibrary.org/obo/NCBITaxon_9986"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ebi.ac.uk/metabolights"""	"""Zoe May Pendlington"""	2018-10-01T12:00:00
"""macrophage"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://purl.obolibrary.org/obo/CL_0000235"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ebi.ac.uk/metabolights"""	"""Zoe May Pendlington"""	2018-10-01T12:00:00
"""renal proximal tubule"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://purl.obolibrary.org/obo/BTO_0001498"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ebi.ac.uk/metabolights"""	"""Jiakang Chang"""	2018-09-28T12:00:00
"""Lobophora obscura"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://purl.obolibrary.org/obo/NCBITaxon_1852700"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ebi.ac.uk/metabolights"""	"""Jiakang Chang"""	2018-09-28T12:00:00
"""Papio anubis"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://purl.obolibrary.org/obo/NCBITaxon_9555"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ebi.ac.uk/metabolights"""	"""Zoe May Pendlington"""	2018-10-01T12:00:00
"""NIH-3T3 cell"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://purl.obolibrary.org/obo/BTO_0000944"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ebi.ac.uk/metabolights"""	"""Jiakang Chang"""	2018-09-28T12:00:00
"""Candida glabrata"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://purl.obolibrary.org/obo/NCBITaxon_5478"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ebi.ac.uk/metabolights"""	"""Zoe May Pendlington"""	2018-10-01T12:00:00
"""Bacteria"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://purl.obolibrary.org/obo/NCBITaxon_2"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ebi.ac.uk/metabolights"""	"""Zoe May Pendlington"""	2018-10-01T12:00:00
"""seedling"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://purl.obolibrary.org/obo/PO_0007131"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ebi.ac.uk/metabolights"""	"""Zoe May Pendlington"""	2018-10-01T12:00:00
"""Mice"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://purl.obolibrary.org/obo/NCBITaxon_10088"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ebi.ac.uk/metabolights"""	"""Zoe May Pendlington"""	2018-10-01T12:00:00
"""Ruegeria pomeroyi"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://purl.obolibrary.org/obo/NCBITaxon_89184"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ebi.ac.uk/metabolights"""	"""Zoe May Pendlington"""	2018-10-01T12:00:00
"""Sinorhizobium meliloti"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://purl.obolibrary.org/obo/NCBITaxon_382"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ebi.ac.uk/metabolights"""	"""Zoe May Pendlington"""	2018-10-01T12:00:00
"""Aphis gossypii"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://purl.obolibrary.org/obo/NCBITaxon_80765"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ebi.ac.uk/metabolights"""	"""Jiakang Chang"""	2018-09-28T12:00:00
"""Landoltia punctata"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://purl.obolibrary.org/obo/NCBITaxon_50518"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ebi.ac.uk/metabolights"""	"""Jiakang Chang"""	2018-09-28T12:00:00
"""Brassica oleracea"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://purl.obolibrary.org/obo/NCBITaxon_3712"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ebi.ac.uk/metabolights"""	"""Zoe May Pendlington"""	2018-10-01T12:00:00
"""Plasmodium knowlesi"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://purl.obolibrary.org/obo/NCBITaxon_5850"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ebi.ac.uk/metabolights"""	"""Zoe May Pendlington"""	2018-10-01T12:00:00
"""Urtica dioica"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://purl.obolibrary.org/obo/NCBITaxon_3501"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ebi.ac.uk/metabolights"""	"""Jiakang Chang"""	2018-09-28T12:00:00
"""Fragaria vesca"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://purl.obolibrary.org/obo/NCBITaxon_57918"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ebi.ac.uk/metabolights"""	"""Jiakang Chang"""	2018-09-28T12:00:00
"""Skeletonema marinoi"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://purl.obolibrary.org/obo/NCBITaxon_267567"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ebi.ac.uk/metabolights"""	"""Jiakang Chang"""	2018-09-28T12:00:00
"""Dactylis glomerata"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://purl.obolibrary.org/obo/NCBITaxon_4509"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ebi.ac.uk/metabolights"""	"""Jiakang Chang"""	2018-09-28T12:00:00
"""Caenorhabditis elegans"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://purl.obolibrary.org/obo/NCBITaxon_6239"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ebi.ac.uk/metabolights"""	"""Zoe May Pendlington"""	2018-10-01T12:00:00
"""Bidens tripartita"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://purl.obolibrary.org/obo/NCBITaxon_51276"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://www.ebi.ac.uk/metabolights"""	"""Jiakang Chang"""	2018-09-28T12:00:00
